id,session,progression,is_remotivation,is_started,instant_begin,instant_end,result,idcheck,task,sessionid,level,battery,attempt_duration,task_duration,session_duration,reaction_time,variable_delay,species,name,Date,elo_score,age,gender,success,error,premature,stepomission
1223342,61244,4879,0,1,2016-10-25 05:54:43.580,2016-10-25 05:54:48.951,success,4879,97,23,46,4,5371,2831.0,78955,553.0,2252.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223343,61244,4880,0,1,2016-10-25 05:54:48.964,2016-10-25 05:54:54.434,success,4880,98,23,46,4,5470,2953.0,78955,579.0,2342.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223344,61244,4881,0,1,2016-10-25 05:54:54.461,2016-10-25 05:55:00.116,success,4881,98,23,46,4,5655,3121.0,78955,480.0,2615.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223345,61244,4882,0,1,2016-10-25 05:55:00.143,2016-10-25 05:55:06.880,success,4882,98,23,46,4,6737,4173.0,78955,404.0,3743.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223346,61244,4883,0,1,2016-10-25 05:55:06.895,2016-10-25 05:55:18.113,success,4883,98,23,46,4,11218,4252.0,78955,436.0,3790.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223347,61244,4884,0,1,2016-10-25 05:55:18.132,2016-10-25 05:55:27.933,success,4884,97,23,46,4,9801,3301.0,78955,507.0,2768.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223348,61244,4885,0,1,2016-10-25 05:55:27.958,2016-10-25 05:55:36.856,success,4885,97,23,46,4,8898,4152.0,78955,507.0,3619.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223350,61244,4886,0,1,2016-10-25 05:55:36.877,2016-10-25 05:55:43.639,success,4886,97,23,46,4,6762,4181.0,78955,364.0,3791.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223352,61244,4887,0,1,2016-10-25 05:55:43.665,2016-10-25 05:55:49.092,success,4887,98,23,46,4,5427,2932.0,78955,544.0,2362.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223355,61244,4888,0,1,2016-10-25 05:55:49.115,2016-10-25 05:55:56.063,success,4888,97,23,46,4,6948,4401.0,78955,410.0,3965.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223357,61244,4889,0,1,2016-10-25 05:55:56.090,2016-10-25 05:56:02.535,success,4889,97,23,46,4,6445,4011.0,78955,472.0,3513.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223359,61247,4890,0,1,2016-10-25 05:56:55.606,2016-10-25 05:57:01.403,error,4890,98,23,46,4,5797,4720.0,188770,1853.0,2841.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,0,1,0,0
1223360,61247,4891,0,1,2016-10-25 05:57:05.423,2016-10-25 05:57:13.489,success,4891,98,23,46,4,8066,4440.0,188770,435.0,3979.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223362,61247,4892,0,1,2016-10-25 05:57:13.520,2016-10-25 05:57:19.663,success,4892,98,23,46,4,6143,3813.0,188770,586.0,3200.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223363,61247,4893,0,1,2016-10-25 05:57:19.685,2016-10-25 05:57:25.923,success,4893,97,23,46,4,6238,3352.0,188770,429.0,2897.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223366,61247,4894,0,1,2016-10-25 05:57:25.953,2016-10-25 05:57:35.365,success,4894,97,23,46,4,9412,4320.0,188770,567.0,3727.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223368,61247,4895,0,1,2016-10-25 05:57:35.381,2016-10-25 05:57:42.098,success,4895,98,23,46,4,6717,4203.0,188770,466.0,3711.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223371,61247,4896,0,1,2016-10-25 05:57:42.116,2016-10-25 05:57:47.968,success,4896,98,23,46,4,5852,3270.0,188770,353.0,2891.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223373,61247,4897,0,1,2016-10-25 05:57:47.996,2016-10-25 05:57:54.461,success,4897,97,23,46,4,6465,4041.0,188770,533.0,3482.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223376,61247,4898,0,1,2016-10-25 05:57:54.490,2016-10-25 05:58:00.884,success,4898,97,23,46,4,6394,3831.0,188770,536.0,3269.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223379,61247,4899,0,1,2016-10-25 05:58:00.904,2016-10-25 05:58:06.395,success,4899,98,23,46,4,5491,2899.0,188770,509.0,2364.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223381,61247,4900,0,1,2016-10-25 05:58:06.411,2016-10-25 05:58:11.537,success,4900,97,23,46,4,5126,2681.0,188770,511.0,2144.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223383,61247,4901,0,1,2016-10-25 05:58:11.561,2016-10-25 05:58:17.971,success,4901,97,23,46,4,6410,3612.0,188770,569.0,3017.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223385,61247,4902,0,1,2016-10-25 05:58:17.989,2016-10-25 05:58:23.301,error,4902,98,23,46,4,5312,4801.0,188770,875.0,3900.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,0,1,0,0
1223389,61247,4903,0,1,2016-10-25 05:58:27.312,2016-10-25 05:58:32.815,success,4903,97,23,46,4,5503,2942.0,188770,552.0,2364.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223390,61247,4904,0,1,2016-10-25 05:58:32.836,2016-10-25 05:58:38.835,success,4904,98,23,46,4,5999,3552.0,188770,490.0,3037.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223393,61247,4905,0,1,2016-10-25 05:58:38.855,2016-10-25 05:58:45.750,success,4905,97,23,46,4,6895,4443.0,188770,2249.0,2168.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223396,61247,4906,0,1,2016-10-25 05:58:45.797,2016-10-25 05:58:51.101,success,4906,98,23,46,4,5304,2751.0,188770,502.0,2223.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223398,61247,4907,0,1,2016-10-25 05:58:51.129,2016-10-25 05:58:56.932,success,4907,98,23,46,4,5803,3340.0,188770,485.0,2829.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223401,61247,4908,0,1,2016-10-25 05:58:56.950,2016-10-25 05:59:02.464,success,4908,97,23,46,4,5514,2991.0,188770,552.0,2413.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223404,61247,4909,0,1,2016-10-25 05:59:02.483,2016-10-25 05:59:08.817,success,4909,97,23,46,4,6334,3723.0,188770,486.0,3211.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223405,61247,4910,0,1,2016-10-25 05:59:08.835,2016-10-25 05:59:14.781,success,4910,98,23,46,4,5946,3374.0,188770,525.0,2823.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223408,61247,4911,0,1,2016-10-25 05:59:14.813,2016-10-25 05:59:20.930,success,4911,97,23,46,4,6117,3340.0,188770,510.0,2804.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223411,61247,4912,0,1,2016-10-25 05:59:20.957,2016-10-25 05:59:27.154,success,4912,97,23,46,4,6197,3613.0,188770,495.0,3092.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223413,61247,4913,0,1,2016-10-25 05:59:27.182,2016-10-25 05:59:33.075,success,4913,98,23,46,4,5893,3470.0,188770,550.0,2894.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223414,61248,4879,0,1,2016-10-25 05:59:29.535,2016-10-25 05:59:35.930,success,4879,97,23,46,4,6395,3181.0,242971,782.0,2373.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223417,61247,4914,0,1,2016-10-25 05:59:33.094,2016-10-25 05:59:40.038,success,4914,98,23,46,4,6944,4400.0,188770,570.0,3804.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223416,61248,4880,0,1,2016-10-25 05:59:35.964,2016-10-25 05:59:42.103,success,4880,98,23,46,4,6139,3809.0,242971,474.0,3309.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223419,61247,4915,0,1,2016-10-25 05:59:40.067,2016-10-25 05:59:46.350,success,4915,97,23,46,4,6283,3841.0,188770,538.0,3277.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223418,61248,4881,0,1,2016-10-25 05:59:42.134,2016-10-25 05:59:48.665,success,4881,98,23,46,4,6531,3893.0,242971,441.0,3426.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223422,61247,4916,0,1,2016-10-25 05:59:46.364,2016-10-25 05:59:51.783,success,4916,97,23,46,4,5419,2872.0,188770,556.0,2290.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223420,61248,4882,0,1,2016-10-25 05:59:48.678,2016-10-25 05:59:54.066,success,4882,98,23,46,4,5388,3030.0,242971,582.0,2422.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223424,61247,4917,0,1,2016-10-25 05:59:51.797,2016-10-25 05:59:57.954,success,4917,98,23,46,4,6157,3520.0,188770,509.0,2985.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223423,61248,4883,0,1,2016-10-25 05:59:54.098,2016-10-25 05:59:59.632,success,4883,98,23,46,4,5534,3244.0,242971,474.0,2744.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223425,61247,4918,0,1,2016-10-25 05:59:57.978,2016-10-25 06:00:04.376,success,4918,98,23,46,4,6398,3981.0,188770,414.0,3541.0,tonkean,yannick,2016-10-25,1006.0,6.47397260273973,1,1,0,0,0
1223426,61248,4884,0,1,2016-10-25 05:59:59.653,2016-10-25 06:00:07.432,success,4884,97,23,46,4,7779,4251.0,242971,469.0,3756.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223428,61248,4885,0,1,2016-10-25 06:00:07.457,2016-10-25 06:00:13.753,success,4885,97,23,46,4,6296,3940.0,242971,618.0,3294.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223431,61248,4886,0,1,2016-10-25 06:00:13.772,2016-10-25 06:00:19.107,success,4886,97,23,46,4,5335,3003.0,242971,532.0,2445.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223434,61248,4887,0,1,2016-10-25 06:00:19.127,2016-10-25 06:00:25.729,success,4887,98,23,46,4,6602,4182.0,242971,457.0,3699.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223435,61248,4888,0,1,2016-10-25 06:00:25.751,2016-10-25 06:00:32.080,success,4888,97,23,46,4,6329,4079.0,242971,441.0,3612.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223438,61248,4889,0,1,2016-10-25 06:00:32.103,2016-10-25 06:00:37.942,success,4889,97,23,46,4,5839,3320.0,242971,519.0,2775.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223439,61248,4890,0,1,2016-10-25 06:00:37.968,2016-10-25 06:00:38.413,prematured,4890,98,23,46,4,445,426.0,242971,,,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,0,0,0,0
1223442,61248,4891,0,1,2016-10-25 06:00:42.501,2016-10-25 06:00:47.627,success,4891,98,23,46,4,5126,2643.0,242971,579.0,2038.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223445,61248,4892,0,1,2016-10-25 06:00:47.656,2016-10-25 06:00:52.869,success,4892,98,23,46,4,5213,2662.0,242971,552.0,2084.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223446,61248,4893,0,1,2016-10-25 06:00:52.898,2016-10-25 06:00:59.220,success,4893,97,23,46,4,6322,3920.0,242971,459.0,3435.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223449,61248,4894,0,1,2016-10-25 06:00:59.244,2016-10-25 06:01:04.403,success,4894,97,23,46,4,5159,2802.0,242971,562.0,2214.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223451,61248,4895,0,1,2016-10-25 06:01:04.429,2016-10-25 06:01:10.097,success,4895,98,23,46,4,5668,3302.0,242971,500.0,2776.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223453,61248,4896,0,1,2016-10-25 06:01:10.110,2016-10-25 06:01:15.487,success,4896,98,23,46,4,5377,3171.0,242971,593.0,2552.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223455,61248,4897,0,1,2016-10-25 06:01:15.516,2016-10-25 06:01:20.739,success,4897,97,23,46,4,5223,2831.0,242971,602.0,2203.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223458,61248,4898,0,1,2016-10-25 06:01:20.761,2016-10-25 06:01:26.081,success,4898,97,23,46,4,5320,2940.0,242971,520.0,2394.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223461,61248,4899,0,1,2016-10-25 06:01:26.093,2016-10-25 06:01:34.084,success,4899,98,23,46,4,7991,4211.0,242971,462.0,3723.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223463,61248,4900,0,1,2016-10-25 06:01:34.111,2016-10-25 06:01:39.928,success,4900,97,23,46,4,5817,3232.0,242971,496.0,2710.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223465,61248,4901,0,1,2016-10-25 06:01:39.948,2016-10-25 06:01:45.809,success,4901,97,23,46,4,5861,3232.0,242971,553.0,2653.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223467,61248,4902,0,1,2016-10-25 06:01:45.829,2016-10-25 06:01:52.220,success,4902,98,23,46,4,6391,4021.0,242971,476.0,3519.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223470,61248,4903,0,1,2016-10-25 06:01:52.240,2016-10-25 06:01:58.622,success,4903,97,23,46,4,6382,4001.0,242971,495.0,3480.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223472,61248,4904,0,1,2016-10-25 06:01:58.641,2016-10-25 06:02:04.954,success,4904,98,23,46,4,6313,3760.0,242971,497.0,3237.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223475,61248,4905,0,1,2016-10-25 06:02:04.971,2016-10-25 06:02:12.099,success,4905,97,23,46,4,7128,4483.0,242971,461.0,3996.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223477,61248,4906,0,1,2016-10-25 06:02:12.131,2016-10-25 06:02:18.980,success,4906,98,23,46,4,6849,4302.0,242971,475.0,3801.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223480,61248,4907,0,1,2016-10-25 06:02:19.011,2016-10-25 06:02:25.271,success,4907,98,23,46,4,6260,3790.0,242971,489.0,3275.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223483,61250,4879,0,1,2016-10-25 06:02:21.136,2016-10-25 06:02:28.254,success,4879,97,23,46,4,7118,4160.0,73029,494.0,3640.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223482,61248,4908,0,1,2016-10-25 06:02:25.290,2016-10-25 06:02:30.782,success,4908,97,23,46,4,5492,2849.0,242971,504.0,2319.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223485,61250,4880,0,1,2016-10-25 06:02:28.274,2016-10-25 06:02:35.487,success,4880,98,23,46,4,7213,4501.0,73029,541.0,3934.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223484,61248,4909,0,1,2016-10-25 06:02:30.805,2016-10-25 06:02:36.617,success,4909,97,23,46,4,5812,3442.0,242971,497.0,2919.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223488,61250,4881,0,1,2016-10-25 06:02:35.513,2016-10-25 06:02:42.289,success,4881,98,23,46,4,6776,4150.0,73029,540.0,3584.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223486,61248,4910,0,1,2016-10-25 06:02:36.631,2016-10-25 06:02:42.130,success,4910,98,23,46,4,5499,3100.0,242971,494.0,2580.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223490,61248,4911,0,1,2016-10-25 06:02:42.158,2016-10-25 06:02:48.800,success,4911,97,23,46,4,6642,4212.0,242971,424.0,3762.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223491,61250,4882,0,1,2016-10-25 06:02:42.301,2016-10-25 06:02:48.120,success,4882,98,23,46,4,5819,3291.0,73029,515.0,2750.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223493,61250,4883,0,1,2016-10-25 06:02:48.148,2016-10-25 06:02:54.833,success,4883,98,23,46,4,6685,4041.0,73029,639.0,3376.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223492,61248,4912,0,1,2016-10-25 06:02:48.838,2016-10-25 06:02:55.513,success,4912,97,23,46,4,6675,4222.0,242971,468.0,3728.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223496,61250,4884,0,1,2016-10-25 06:02:54.858,2016-10-25 06:03:01.944,success,4884,97,23,46,4,7086,4431.0,73029,630.0,3775.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223495,61248,4913,0,1,2016-10-25 06:02:55.543,2016-10-25 06:03:02.485,success,4913,98,23,46,4,6942,4432.0,242971,528.0,3878.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223499,61250,4885,0,1,2016-10-25 06:03:01.968,2016-10-25 06:03:08.016,success,4885,97,23,46,4,6048,3440.0,73029,515.0,2899.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223497,61248,4914,0,1,2016-10-25 06:03:02.543,2016-10-25 06:03:07.707,success,4914,98,23,46,4,5164,2841.0,242971,714.0,2085.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223500,61248,4915,0,1,2016-10-25 06:03:07.731,2016-10-25 06:03:13.589,success,4915,97,23,46,4,5858,3411.0,242971,588.0,2797.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223502,61250,4886,0,1,2016-10-25 06:03:08.033,2016-10-25 06:03:14.779,success,4886,97,23,46,4,6746,4192.0,73029,557.0,3609.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223503,61248,4916,0,1,2016-10-25 06:03:13.612,2016-10-25 06:03:19.432,success,4916,97,23,46,4,5820,3492.0,242971,496.0,2970.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223505,61250,4887,0,1,2016-10-25 06:03:14.809,2016-10-25 06:03:21.493,success,4887,98,23,46,4,6684,4063.0,73029,553.0,3484.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223506,61248,4917,0,1,2016-10-25 06:03:19.457,2016-10-25 06:03:26.133,success,4917,98,23,46,4,6676,4253.0,242971,504.0,3721.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223507,61250,4888,0,1,2016-10-25 06:03:21.516,2016-10-25 06:03:27.525,success,4888,97,23,46,4,6009,3392.0,73029,500.0,2866.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223508,61248,4918,0,1,2016-10-25 06:03:26.147,2016-10-25 06:03:32.506,success,4918,98,23,46,4,6359,3923.0,242971,497.0,3400.0,tonkean,olaf,2016-10-25,994.0,4.13424657534247,1,1,0,0,0
1223510,61250,4889,0,1,2016-10-25 06:03:27.560,2016-10-25 06:03:34.165,success,4889,97,23,46,4,6605,4120.0,73029,562.0,3532.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223514,61251,4890,0,1,2016-10-25 06:03:47.546,2016-10-25 06:03:53.431,success,4890,98,23,46,4,5885,3551.0,103567,467.0,3057.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223516,61251,4891,0,1,2016-10-25 06:03:53.451,2016-10-25 06:03:58.943,success,4891,98,23,46,4,5492,2879.0,103567,511.0,2342.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223518,61251,4892,0,1,2016-10-25 06:03:58.970,2016-10-25 06:04:04.217,success,4892,98,23,46,4,5247,2682.0,103567,579.0,2077.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223519,61251,4893,0,1,2016-10-25 06:04:04.245,2016-10-25 06:04:10.168,success,4893,97,23,46,4,5923,3269.0,103567,528.0,2715.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223521,61251,4894,0,1,2016-10-25 06:04:10.189,2016-10-25 06:04:16.501,success,4894,97,23,46,4,6312,3711.0,103567,533.0,3152.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223524,61251,4895,0,1,2016-10-25 06:04:16.525,2016-10-25 06:04:23.326,success,4895,98,23,46,4,6801,4204.0,103567,511.0,3667.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223527,61251,4896,0,1,2016-10-25 06:04:23.358,2016-10-25 06:04:28.554,success,4896,98,23,46,4,5196,2650.0,103567,503.0,2121.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223529,61251,4897,0,1,2016-10-25 06:04:28.568,2016-10-25 06:04:34.016,success,4897,97,23,46,4,5448,2871.0,103567,512.0,2333.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223532,61251,4898,0,1,2016-10-25 06:04:34.040,2016-10-25 06:04:40.130,success,4898,97,23,46,4,6090,3563.0,103567,527.0,3010.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223535,61251,4899,0,1,2016-10-25 06:04:40.159,2016-10-25 06:04:46.931,success,4899,98,23,46,4,6772,4092.0,103567,532.0,3534.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223538,61251,4900,0,1,2016-10-25 06:04:46.958,2016-10-25 06:04:53.442,success,4900,97,23,46,4,6484,3979.0,103567,522.0,3431.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223540,61251,4901,0,1,2016-10-25 06:04:53.464,2016-10-25 06:05:00.265,success,4901,97,23,46,4,6801,4240.0,103567,543.0,3671.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223542,61251,4902,0,1,2016-10-25 06:05:00.297,2016-10-25 06:05:05.455,success,4902,98,23,46,4,5158,2651.0,103567,598.0,2027.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223545,61251,4903,0,1,2016-10-25 06:05:05.475,2016-10-25 06:05:11.648,success,4903,97,23,46,4,6173,3691.0,103567,563.0,3102.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223546,61251,4904,0,1,2016-10-25 06:05:11.671,2016-10-25 06:05:18.089,success,4904,98,23,46,4,6418,3910.0,103567,562.0,3322.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223548,61251,4905,0,1,2016-10-25 06:05:18.109,2016-10-25 06:05:24.232,success,4905,97,23,46,4,6123,3530.0,103567,523.0,2981.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223549,61251,4906,0,1,2016-10-25 06:05:24.244,2016-10-25 06:05:31.113,error,4906,98,23,46,4,6869,6242.0,103567,3941.0,2275.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,0,1,0,0
1223564,61258,4907,0,1,2016-10-25 06:06:08.024,2016-10-25 06:06:14.438,success,4907,98,23,46,4,6414,3761.0,79347,543.0,3186.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223567,61258,4908,0,1,2016-10-25 06:06:14.452,2016-10-25 06:06:19.599,success,4908,97,23,46,4,5147,2592.0,79347,462.0,2104.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223570,61258,4909,0,1,2016-10-25 06:06:19.621,2016-10-25 06:06:24.983,success,4909,97,23,46,4,5362,2921.0,79347,489.0,2406.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223572,61258,4910,0,1,2016-10-25 06:06:25.006,2016-10-25 06:06:31.794,success,4910,98,23,46,4,6788,4290.0,79347,496.0,3768.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223574,61258,4911,0,1,2016-10-25 06:06:31.809,2016-10-25 06:06:37.117,success,4911,97,23,46,4,5308,2802.0,79347,480.0,2296.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223576,61258,4912,0,1,2016-10-25 06:06:37.140,2016-10-25 06:06:43.709,success,4912,97,23,46,4,6569,4032.0,79347,525.0,3481.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223578,61258,4913,0,1,2016-10-25 06:06:43.729,2016-10-25 06:06:49.921,success,4913,98,23,46,4,6192,3681.0,79347,535.0,3120.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223580,61258,4914,0,1,2016-10-25 06:06:49.945,2016-10-25 06:06:54.742,error,4914,98,23,46,4,4797,4241.0,79347,849.0,3366.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,0,1,0,0
1223583,61258,4915,0,1,2016-10-25 06:06:58.752,2016-10-25 06:07:03.183,error,4915,97,23,46,4,4431,3390.0,79347,613.0,2751.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,0,1,0,0
1223586,61258,4916,0,1,2016-10-25 06:07:07.192,2016-10-25 06:07:13.216,success,4916,97,23,46,4,6024,3410.0,79347,534.0,2850.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223589,61258,4917,0,1,2016-10-25 06:07:13.238,2016-10-25 06:07:20.373,success,4917,98,23,46,4,7135,4562.0,79347,572.0,3964.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
1223593,61258,4918,0,1,2016-10-25 06:07:20.400,2016-10-25 06:07:27.371,success,4918,98,23,46,4,6971,4471.0,79347,526.0,3919.0,tonkean,yang,2016-10-25,1000.0,6.96986301369863,1,1,0,0,0
